,Close,High,Low,Open,Volume,Collective_Volume,Avg_High_Low,Price_Volume_Product,Daily_Cumulative_Price_Volume,Daily_Cumulative_Volume,VWAP,GOLDUP,GOLD,GOLDLOW,SAR,RSI9,EMA3_RSI,%K,%D,SMA5,EMA18,SMA20,SMA50,EMA50,BBUpperBand2,BBLowerBand2,BBUpperBand1,BBLowerBand1,kLowerBand,kMiddleLine,kUpperBand,TTMSQ,diff,tenkan,kijun,senkouA,senkouB,senkouA_lead,senkouB_lead,IRBLONG,IRBSHORT,GOLDBAR,INGOLDZ,VWAPBAR,PVWAPBAR,PREHIGH,PRELOW,PIVOT,R1,R2,R3,S3,S2,S1,UpBB2IRB,LowBB2IRB,UpBB1IRB,LowBB1IRB,SMA5IRB,TOP1VOL,TOP2VOL,TOP3VOL,BUYORSELL
2026-05-22 12:50:00+05:30,23831.55,23833.65,23813.0,23813.0,0,219181160,23823.33,5221624051365.82,224011444729922.62,9421936480,23775.52,23771.55,23770.56,23769.56,23758.85,73.63,66.38,96.74,96.74,23798.22,23791.44,23789.46,23761.76,23764.29,23828.19,23750.73,23808.83,23770.09,23761.7,23789.88,23818.05,False,41.88,23809.59,23791.59,23800.59,23758.5,23750.39,23707.73,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-22 12:55:00+05:30,23827.45,23835.6,23825.0,23831.45,0,152974635,23830.3,3645431414562.64,227656876144485.28,9574911115,23776.4,23772.07,23770.99,23769.91,23760.35,70.18,68.28,86.02,86.02,23808.7,23795.23,23792.5,23764.9,23766.77,23833.19,23751.82,23812.84,23772.16,23766.45,23793.46,23820.46,False,34.47,23813.89,23796.01,23804.95,23762.71,23750.39,23707.73,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-22 13:00:00+05:30,23827.95,23833.25,23819.3,23828.25,0,187698555,23826.28,4472157461852.37,232129033606337.62,9762609670,23777.35,23772.65,23771.47,23770.3,23763.36,70.37,69.32,83.5,83.5,23818.51,23798.68,23794.65,23768.36,23769.17,23838.11,23751.19,23816.38,23772.92,23770.32,23796.74,23823.17,False,32.25,23813.89,23796.01,23804.95,23762.71,23750.42,23707.73,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-22 13:05:00+05:30,23819.4,23829.0,23812.95,23828.5,0,145897015,23820.97,3475409089898.6,235604442696236.25,9908506685,23778.0,23773.04,23771.8,23770.55,23766.25,62.65,65.99,28.48,28.48,23823.87,23800.86,23797.67,23771.97,23771.14,23839.02,23756.33,23818.35,23777.0,23772.7,23798.9,23825.1,False,21.11,23813.89,23796.01,23804.95,23762.71,23750.45,23707.73,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-22 13:10:00+05:30,23819.1,23826.45,23816.95,23819.55,0,164700305,23821.7,3923441126946.39,239527883823182.62,10073206990,23778.71,23773.46,23772.15,23770.84,23769.02,62.38,64.19,27.15,27.15,23825.09,23802.78,23800.76,23775.63,23773.02,23838.53,23762.98,23819.64,23781.87,23775.76,23800.82,23825.89,False,18.31,23813.89,23796.01,23804.95,23762.71,23750.73,23707.73,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,WAIT
2026-05-22 13:15:00+05:30,23812.1,23822.65,23807.55,23819.3,0,211453165,23815.1,5035778393689.84,244563662216872.47,10284660155,23779.46,23773.91,23772.53,23771.14,23771.68,56.05,60.12,17.7,17.7,23821.2,23803.76,23802.66,23778.98,23774.55,23838.55,23766.76,23820.6,23784.71,23777.06,23801.9,23826.73,False,9.82,23813.89,23796.01,23804.95,23762.71,23750.73,23707.73,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-22 13:20:00+05:30,23809.15,23820.7,23804.8,23812.5,0,189790645,23812.75,4519437181723.75,249083099398596.25,10474450800,23780.06,23774.28,23772.83,23771.38,23774.24,53.47,56.79,17.98,17.98,23817.54,23804.33,23802.7,23782.19,23775.91,23838.63,23766.78,23820.67,23784.74,23777.85,23802.59,23827.33,False,6.5,23813.89,23796.01,23804.95,23762.71,23750.73,23707.73,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,WAIT
2026-05-22 13:25:00+05:30,23809.4,23816.6,23803.6,23808.05,0,172941505,23810.1,4117754460645.22,253200853859241.47,10647392305,23780.55,23774.57,23773.07,23771.58,23776.69,53.67,55.23,25.38,25.38,23813.83,23804.86,23802.73,23784.51,23777.22,23838.69,23766.78,23820.71,23784.76,23779.0,23803.24,23827.48,False,6.41,23813.89,23796.01,23804.95,23762.71,23750.73,23707.73,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,WAIT
2026-05-22 13:30:00+05:30,23816.2,23818.2,23805.15,23809.1,0,146950430,23811.67,3499135851568.99,256699989710810.44,10794342735,23780.97,23774.82,23773.28,23771.75,23779.05,59.13,57.18,66.14,66.14,23813.19,23806.05,23803.32,23785.78,23778.75,23839.77,23766.87,23821.54,23785.09,23780.67,23804.47,23828.27,False,12.31,23813.89,23796.01,23804.95,23762.71,23750.73,23707.73,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-22 13:35:00+05:30,23809.05,23817.1,23805.4,23816.15,0,133882980,23811.25,3187921107525.0,259887910818335.44,10928225715,23781.35,23775.04,23773.47,23771.89,23781.31,51.9,54.54,31.87,31.87,23811.18,23806.37,23803.53,23787.18,23779.94,23840.06,23766.99,23821.79,23785.26,23781.71,23804.91,23828.11,False,4.83,23813.89,23796.01,23804.95,23762.71,23750.73,23707.73,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-22 13:40:00+05:30,23801.25,23813.7,23800.8,23809.2,0,232551110,23807.25,5536402413547.5,265424313231882.9,11160776825,23781.89,23775.37,23773.74,23772.11,23783.48,45.13,49.83,2.59,2.59,23809.01,23805.83,23803.84,23787.95,23780.77,23840.17,23767.51,23822.01,23785.68,23781.72,23804.56,23827.39,False,-2.95,23813.89,23796.01,23804.95,23762.71,23750.91,23707.73,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-22 13:45:00+05:30,23803.9,23822.7,23800.5,23801.2,0,212997895,23811.6,5071820593379.7,270496133825262.62,11373774720,23782.44,23775.7,23774.02,23772.33,23785.57,47.73,48.78,15.32,15.32,23807.96,23805.63,23804.47,23788.92,23781.68,23840.32,23768.62,23822.4,23786.55,23780.66,23804.5,23828.33,False,-0.58,23813.89,23796.01,23804.95,23763.7,23766.19,23808.25,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,WAIT
2026-05-22 13:50:00+05:30,23798.0,23811.35,23796.65,23803.9,0,146293290,23804.0,3482365475160.0,273978499300422.62,11520068010,23782.72,23775.87,23774.15,23772.44,23787.57,42.66,45.72,5.18,5.18,23805.68,23804.83,23804.44,23789.82,23782.32,23840.31,23768.57,23822.38,23786.51,23780.22,23803.88,23827.54,False,-6.16,23813.89,23796.01,23804.95,23763.7,23778.78,23735.74,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,WAIT
2026-05-22 13:55:00+05:30,23792.15,23799.2,23782.5,23796.8,0,204108410,23790.85,4855912486318.65,278834411786741.3,11724176420,23782.86,23775.95,23774.23,23772.5,23835.6,38.14,41.93,24.0,24.0,23800.87,23803.49,23804.33,23790.84,23782.71,23840.35,23768.32,23822.34,23786.33,23778.97,23802.76,23826.56,False,-11.4,23792.15,23796.01,23794.08,23763.7,23778.78,23735.74,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,WAIT
2026-05-22 14:00:00+05:30,23761.75,23795.6,23758.6,23792.2,0,188247070,23777.1,4475969334562.99,283310381121304.3,11912423490,23782.77,23775.9,23774.18,23772.46,23834.54,23.54,32.74,4.91,4.91,23791.41,23799.1,23803.64,23790.6,23781.88,23842.42,23764.85,23823.03,23784.24,23772.04,23798.86,23825.67,False,-39.5,23786.89,23796.01,23791.45,23763.7,23778.78,23735.74,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-22 14:05:00+05:30,23778.35,23781.5,23744.8,23761.75,0,249419225,23763.15,5926986553988.14,289237367675292.44,12161842715,23782.36,23775.66,23773.98,23772.3,23831.5,38.09,35.41,50.41,50.41,23786.83,23796.91,23803.82,23790.57,23781.75,23842.06,23765.57,23822.94,23784.69,23767.4,23796.9,23826.41,False,-22.01,23782.22,23796.01,23789.12,23763.7,23778.78,23735.74,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-22 14:10:00+05:30,23778.2,23781.6,23767.25,23778.25,0,231714560,23774.42,5508880382871.25,294746248058163.7,12393557275,23782.22,23775.57,23773.9,23772.24,23826.3,38.02,36.72,61.4,61.4,23781.69,23794.94,23803.97,23790.79,23781.61,23841.74,23766.2,23822.86,23785.09,23766.38,23795.12,23823.86,False,-21.35,23782.22,23796.01,23789.12,23763.7,23778.78,23735.74,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-22 14:15:00+05:30,23761.4,23781.7,23761.35,23778.25,0,190267385,23771.52,4522945787727.33,299269193845891.0,12583824660,23782.05,23775.47,23773.82,23772.18,23821.41,30.58,33.65,32.68,32.68,23774.37,23791.41,23803.1,23790.31,23780.81,23844.0,23762.2,23823.55,23782.65,23763.0,23791.91,23820.82,False,-36.1,23782.05,23796.01,23789.03,23763.7,23778.78,23735.74,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-22 14:20:00+05:30,23760.0,23766.5,23748.6,23761.4,0,151617345,23757.55,3602056625091.99,302871250470983.0,12735442005,23781.76,23775.29,23773.68,23772.06,23816.81,30.03,31.84,41.19,41.19,23767.94,23788.11,23801.47,23789.67,23780.0,23846.52,23756.42,23823.99,23778.94,23760.15,23788.87,23817.59,False,-35.17,23780.2,23760.0,23770.1,23763.7,23778.78,23735.74,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,SELL
2026-05-22 14:25:00+05:30,23739.3,23765.45,23739.1,23759.85,0,190184775,23752.27,4517320965176.73,307388571436159.75,12925626780,23781.33,23775.03,23773.46,23771.89,23812.49,23.1,27.47,0.47,0.47,23763.45,23782.97,23797.78,23789.18,23778.4,23850.3,23745.27,23824.04,23771.53,23754.4,23784.15,23813.9,False,-51.67,23768.7,23781.98,23775.34,23763.7,23778.78,23735.74,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SELL
2026-05-22 14:30:00+05:30,23745.25,23752.5,23721.2,23739.4,0,247096905,23736.85,5865302072927.02,313253873509086.75,13172723685,23780.49,23774.53,23773.04,23771.55,23806.62,28.44,27.96,39.75,39.75,23756.83,23779.0,23793.47,23788.77,23777.1,23848.43,23738.51,23820.95,23765.99,23749.06,23780.44,23811.83,False,-41.71,23762.0,23775.05,23768.53,23763.7,23778.78,23735.74,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,SELL
2026-05-22 14:35:00+05:30,23723.9,23748.2,23720.65,23745.1,0,205198235,23734.42,4870262078662.1,318124135587748.8,13377921920,23779.79,23774.11,23772.69,23771.27,23798.08,22.22,25.09,7.09,7.09,23745.97,23773.2,23788.29,23788.02,23775.02,23848.98,23727.6,23818.63,23757.95,23742.73,23775.06,23807.39,False,-57.77,23754.3,23767.26,23760.78,23763.7,23778.78,23735.74,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SELL
2026-05-22 14:40:00+05:30,23709.05,23731.4,23707.45,23723.3,0,254780900,23719.42,6043256399220.6,324167391986969.44,13632702820,23778.66,23773.43,23772.13,23770.82,23788.79,18.97,22.03,2.76,2.76,23735.5,23766.45,23782.34,23786.64,23772.43,23849.61,23715.08,23815.98,23748.71,23736.1,23768.77,23801.45,False,-66.51,23740.4,23752.79,23746.59,23763.7,23778.78,23735.74,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SELL
2026-05-22 14:45:00+05:30,23726.0,23733.65,23706.9,23709.45,0,255135760,23720.28,6051890489196.41,330219282476165.9,13887838580,23777.59,23772.79,23771.59,23770.39,23777.4,31.78,26.9,41.89,41.89,23728.7,23762.19,23777.68,23785.69,23770.61,23847.05,23708.3,23812.36,23742.99,23731.32,23764.7,23798.08,False,-45.19,23739.68,23752.79,23746.24,23763.7,23778.78,23735.74,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SELL
2026-05-22 14:50:00+05:30,23720.3,23728.7,23717.75,23725.8,0,273840050,23723.22,6496369013192.48,336715651489358.3,14161678630,23776.54,23772.16,23771.06,23769.97,23766.12,29.98,28.44,32.45,32.45,23724.9,23757.78,23772.74,23784.25,23768.64,23843.74,23701.73,23808.24,23737.23,23728.7,23760.47,23792.24,False,-46.3,23738.3,23752.79,23745.54,23763.7,23782.07,23739.02,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SELL
2026-05-22 14:55:00+05:30,23724.45,23726.65,23714.55,23720.15,0,253406395,23720.6,6010951881717.31,342726603371075.6,14415085025,23775.55,23771.57,23770.57,23769.58,23756.64,33.08,30.76,65.61,65.61,23720.74,23754.27,23768.35,23783.06,23766.9,23839.94,23696.76,23804.15,23732.56,23726.57,23757.04,23787.51,False,-38.25,23736.74,23752.61,23744.67,23763.7,23800.59,23758.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,WAIT
2026-05-22 15:00:00+05:30,23710.95,23727.6,23698.95,23724.65,0,553595075,23713.27,13127551927748.51,355854155298824.1,14968680100,23773.25,23770.19,23769.42,23768.66,23748.69,28.47,29.62,34.58,34.58,23718.15,23749.71,23763.44,23781.56,23764.71,23836.7,23690.18,23800.07,23726.81,23720.99,23752.65,23784.31,False,-47.1,23734.0,23749.57,23741.78,23763.7,23804.95,23762.71,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SELL
2026-05-22 15:05:00+05:30,23708.7,23717.3,23704.7,23710.9,0,477851330,23711.0,11330332885630.0,367184488184454.2,15446531430,23771.32,23769.03,23768.46,23767.89,23739.73,27.75,28.68,32.77,32.77,23718.08,23745.39,23758.41,23780.12,23762.51,23832.21,23684.61,23795.31,23721.51,23718.02,23748.46,23778.91,False,-44.74,23732.09,23748.41,23740.25,23763.7,23804.95,23762.71,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,SELL
2026-05-22 15:10:00+05:30,23718.15,23719.9,23703.25,23708.35,0,489463260,23711.58,11605944894832.79,378790433079286.94,15935994690,23769.49,23767.93,23767.54,23767.15,23732.39,35.5,32.09,67.02,67.02,23716.51,23742.53,23753.5,23778.93,23760.77,23824.1,23682.91,23788.8,23718.21,23715.65,23745.58,23775.5,False,-31.39,23731.3,23748.41,23739.86,23763.7,23804.95,23762.71,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-22 15:15:00+05:30,23725.35,23730.2,23717.7,23717.7,0,598989380,23723.95,14210393633690.55,393000826712977.5,16534984070,23767.84,23766.94,23766.72,23766.49,23698.95,40.93,36.51,84.48,84.48,23717.52,23740.72,23749.32,23777.94,23759.38,23815.86,23682.78,23782.59,23716.05,23714.79,23743.65,23772.51,False,-21.14,23731.3,23748.41,23739.86,23763.7,23804.95,23762.71,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-22 15:20:00+05:30,23740.7,23742.1,23721.6,23725.35,0,665968270,23731.85,15804658828255.64,408805485541233.1,17200952340,23766.44,23766.1,23766.02,23765.93,23699.58,50.85,43.68,96.4,96.4,23720.77,23740.72,23746.29,23777.32,23758.65,23808.23,23684.35,23777.26,23715.32,23714.33,23743.37,23772.41,False,-4.13,23731.3,23748.41,23739.86,23763.7,23804.95,23762.71,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-22 15:25:00+05:30,23748.85,23751.9,23732.15,23741.75,0,621413980,23742.03,14753626491249.34,423559112032482.5,17822366320,23765.59,23765.59,23765.59,23765.59,23701.28,55.34,49.51,93.73,93.73,23728.35,23741.57,23743.54,23776.97,23758.27,23799.28,23687.8,23771.41,23715.67,23714.8,23743.89,23772.99,False,5.13,23731.3,23748.41,23739.86,23763.7,23804.95,23762.71,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-25 09:15:00+05:30,23967.6,23982.75,23928.25,23928.25,0,854475930,23955.5,20469398141115.0,20469398141115.0,854475930,23955.5,23879.54,23860.55,23841.56,23704.31,88.1,68.81,94.28,94.28,23780.13,23765.36,23752.02,23780.62,23766.48,23864.93,23639.11,23808.48,23695.56,23705.46,23765.2,23824.94,False,208.99,23967.6,23967.6,23967.6,23892.49,23804.95,23762.71,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-25 09:20:00+05:30,23978.3,23986.8,23958.4,23968.75,0,571634690,23972.6,13703570104436.2,34172968245551.2,1426110620,23962.35,23883.65,23863.97,23844.3,23726.59,88.56,78.69,96.79,96.79,23832.16,23787.78,23761.33,23785.01,23774.78,23912.41,23610.25,23836.87,23685.79,23727.39,23785.49,23843.6,False,204.89,23932.67,23917.8,23925.23,23905.28,23804.95,23762.71,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-25 09:25:00+05:30,23981.6,23988.05,23971.25,23979.5,0,582018580,23979.65,13956602069248.01,48129570314799.21,2008129200,23967.37,23886.66,23866.48,23846.3,23752.61,88.72,83.7,97.48,97.48,23883.41,23808.18,23772.32,23789.49,23782.89,23952.68,23591.96,23862.5,23682.14,23749.2,23804.17,23859.14,False,193.36,23937.32,23922.69,23930.0,23911.41,23804.95,23762.71,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-25 09:30:00+05:30,23959.15,23984.3,23953.65,23981.95,0,482193195,23968.98,11557676918660.2,59687247233459.41,2490322395,23967.68,23886.84,23866.64,23846.43,23780.86,80.53,82.11,51.67,51.67,23927.1,23824.07,23781.36,23793.19,23789.8,23980.18,23582.54,23880.77,23681.95,23764.81,23818.93,23873.05,False,159.01,23937.32,23922.69,23930.0,23911.41,23804.95,23762.71,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-25 09:35:00+05:30,23940.0,23961.7,23938.55,23961.6,0,429687885,23950.12,10291078556735.62,69978325790195.03,2920010280,23965.1,23885.29,23865.34,23845.39,23805.72,73.98,78.05,2.93,2.93,23965.33,23836.28,23789.45,23795.83,23795.69,24000.51,23578.39,23894.98,23683.92,23778.19,23830.46,23882.73,False,130.04,23937.32,23922.69,23930.0,23911.41,23804.95,23763.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-25 09:40:00+05:30,23947.5,23948.1,23927.75,23943.2,0,372220750,23937.92,8910192324244.38,78888518114439.42,3292231030,23962.02,23883.45,23863.81,23844.17,23827.6,74.88,76.46,32.75,32.75,23961.31,23847.98,23798.75,23798.6,23801.65,24020.74,23576.77,23909.75,23687.76,23791.41,23841.61,23891.81,False,127.32,23937.32,23922.69,23930.0,23911.41,23804.95,23763.7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,WAIT
2026-05-25 09:45:00+05:30,23937.85,23951.45,23924.4,23951.45,0,362617970,23937.92,8680321698688.43,87568839813127.84,3654849000,23959.63,23882.02,23862.61,23843.21,23846.86,71.31,73.88,22.45,22.45,23953.22,23857.44,23807.65,23801.27,23806.99,24037.21,23578.08,23922.43,23692.86,23801.49,23850.77,23900.06,False,108.64,23937.32,23922.69,23930.0,23911.41,23794.08,23763.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-25 09:50:00+05:30,23936.75,23945.2,23928.15,23938.2,0,280024030,23936.67,6702844143608.06,94271683956735.9,3934873030,23958.0,23881.04,23861.8,23842.56,23863.8,70.87,72.38,33.11,33.11,23944.25,23865.79,23817.52,23803.9,23812.08,24051.65,23583.39,23934.58,23700.46,23811.94,23858.96,23905.99,False,98.51,23937.32,23922.69,23930.0,23911.41,23791.45,23763.7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,WAIT
2026-05-25 09:55:00+05:30,23937.15,23940.5,23927.95,23938.35,0,250738235,23934.22,6001225234648.25,100272909191384.16,4185611265,23956.57,23880.18,23861.08,23841.99,23878.71,70.94,71.66,47.13,47.13,23939.85,23873.3,23827.12,23806.75,23816.98,24064.48,23589.75,23945.8,23708.43,23822.07,23866.41,23910.75,False,90.39,23937.32,23922.69,23930.0,23911.41,23789.12,23763.7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,WAIT
2026-05-25 10:00:00+05:30,23943.25,23946.9,23933.45,23938.75,0,596509375,23940.17,14280538710134.89,114553447901519.05,4782120640,23954.53,23878.95,23860.06,23841.17,23891.83,72.13,71.9,69.69,69.69,23940.5,23880.67,23838.08,23809.79,23821.93,24075.64,23600.53,23956.86,23719.31,23831.69,23873.73,23915.76,False,87.35,23939.84,23922.69,23931.26,23911.41,23789.12,23763.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-25 10:05:00+05:30,23952.3,23952.8,23940.8,23944.95,0,264489885,23946.8,6333686584750.72,120887134486269.77,5046610525,23954.12,23878.71,23859.86,23841.01,23903.38,73.91,72.9,97.99,97.99,23941.46,23888.21,23850.24,23812.86,23827.05,24084.87,23615.62,23967.56,23732.93,23841.46,23881.21,23920.96,False,86.57,23944.97,23922.69,23933.83,23911.41,23789.03,23763.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-25 10:10:00+05:30,23952.05,23959.85,23945.2,23954.35,0,240121585,23952.52,5751518127055.88,126638652613325.64,5286732110,23954.05,23878.67,23859.82,23840.98,23913.54,73.76,73.33,75.55,75.55,23944.3,23894.93,23861.55,23816.02,23831.95,24092.73,23630.37,23977.14,23745.96,23849.9,23887.96,23926.01,False,77.3,23948.07,23922.69,23935.38,23911.41,23770.1,23763.7,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,BUY
2026-05-25 10:15:00+05:30,23970.6,23977.9,23952.6,23953.85,0,218341475,23965.25,5232608033743.75,131871260647069.4,5505073585,23954.5,23878.93,23860.04,23841.15,23922.48,77.48,75.41,83.58,83.58,23951.07,23902.89,23874.06,23819.91,23837.39,24100.09,23648.03,23987.08,23761.05,23857.7,23895.83,23933.95,False,85.66,23954.97,23922.69,23938.83,23911.41,23775.34,23763.7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-25 10:20:00+05:30,23966.75,23980.95,23965.55,23972.6,0,245232735,23973.25,5879025664338.75,137750286311408.14,5750306320,23955.3,23879.41,23860.44,23841.47,23930.35,75.0,75.2,64.63,64.63,23956.99,23909.61,23886.18,23823.75,23842.46,24104.28,23668.08,23995.23,23777.13,23865.89,23902.58,23939.27,False,72.37,23959.83,23922.69,23941.26,23911.41,23768.53,23763.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-25 10:25:00+05:30,23958.55,23967.95,23954.45,23967.3,0,161130255,23961.2,3860874140222.99,141611160451631.12,5911436575,23955.46,23879.51,23860.52,23841.54,23937.27,69.65,72.43,37.34,37.34,23960.05,23914.77,23898.56,23827.42,23847.01,24102.42,23694.7,24000.49,23796.63,23872.78,23907.91,23943.04,False,55.32,23959.83,23922.69,23941.26,23911.41,23760.78,23763.7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,WAIT
2026-05-25 10:30:00+05:30,23973.35,23973.75,23959.2,23960.9,0,212936515,23966.47,5103337580156.3,146714498031787.44,6124373090,23955.84,23879.74,23860.72,23841.69,23943.37,73.49,72.96,73.19,73.19,23964.26,23920.93,23911.79,23831.31,23851.97,24097.29,23726.29,24004.54,23819.04,23880.19,23914.14,23948.1,False,60.38,23959.83,23922.69,23941.26,23911.41,23746.59,23763.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-25 10:35:00+05:30,23985.55,23989.25,23972.75,23975.05,0,273069280,23981.0,6548474403680.0,153262972435467.44,6397442370,23956.91,23880.39,23861.25,23842.12,23948.73,76.27,74.62,89.37,89.37,23970.96,23927.73,23925.16,23835.17,23857.2,24089.2,23761.12,24007.18,23843.14,23887.87,23920.94,23954.02,False,62.5,23967.82,23929.67,23948.74,23914.16,23746.24,23763.7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-25 10:40:00+05:30,23987.4,23992.35,23980.9,23986.75,0,280962880,23986.62,6739351241480.0,160002323676947.44,6678405250,23958.16,23881.14,23861.88,23842.62,23954.4,76.69,75.65,86.94,86.94,23974.32,23934.01,23938.26,23838.66,23862.31,24074.64,23801.89,24006.45,23870.08,23895.71,23927.27,23958.84,False,54.63,23971.68,23934.58,23953.13,23917.86,23745.54,23763.7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-25 10:45:00+05:30,23987.25,23995.55,23984.45,23989.0,0,269468320,23990.0,6464544996800.0,166466868673747.44,6947873570,23959.4,23881.88,23862.5,23843.12,23960.47,76.57,76.11,77.17,77.17,23978.42,23939.62,23950.59,23841.77,23867.21,24051.81,23849.37,24001.2,23899.98,23902.84,23932.99,23963.13,False,45.46,23973.63,23936.26,23954.94,23920.13,23744.67,23763.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,BUY
2026-05-25 10:50:00+05:30,23988.85,23990.15,23976.9,23988.5,0,232333530,23983.53,5572177115848.54,172039045789595.97,7180207100,23960.18,23882.34,23862.89,23843.43,23966.79,77.01,76.56,70.61,70.61,23984.48,23944.8,23962.59,23845.0,23871.98,23999.74,23925.44,23981.16,23944.02,23909.14,23938.31,23967.47,True,38.4,23974.35,23936.98,23955.67,23920.86,23741.78,23763.7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,BUY
